ep_plastic,sigma_Ludwik_MPa,sigma_Swift_MPa,sigma_Voce_MPa
0.2431734261458875,1152.4214923363465,1089.0708494599626,1009.2168829205524
0.24376536962353448,1152.9647314946503,1089.3650202975864,1009.2463112365398
0.2443573131011815,1153.5075525976165,1089.6586430554478,1009.2754477454979
0.24494925657882852,1154.0499569785163,1089.9517199189065,1009.3042953409441
0.2455412000564755,1154.591945963159,1090.244253059986,1009.3328568877041
0.24613314353412252,1155.1335208699509,1090.5362446374836,1009.3611352221963
0.2467250870117695,1155.6746830099535,1090.8276967970783,1009.3891331527135
0.24731703048941653,1156.215433686944,1091.1186116714377,1009.416853459702
0.24790897396706352,1156.755774197471,1091.408991380325,1009.4442988960376
0.24850091744471053,1157.2957058309137,1091.6988380307032,1009.4714721872988
0.24909286092235755,1157.8352298695363,1091.9881537168399,1009.4983760320378
0.24968480440000454,1158.374347588546,1092.276940520409,1009.5250131020483
0.2502767478776516,1158.913060256148,1092.565200510594,1009.551386042631
0.25086869135529855,1159.451369133599,1092.8529357441878,1009.5774974728557
0.25146063483294556,1159.9892754752639,1093.140148265693,1009.6033499858227
0.2520525783105926,1160.5267805286676,1093.42684010742,1009.6289461489184
0.2526445217882396,1161.06388553455,1093.7130132895861,1009.6542885040725
0.2532364652658866,1161.6005917269167,1093.998669820411,1009.6793795680085
0.2538284087435336,1162.1369003330929,1094.2838116962132,1009.7042218324947
0.2544203522211806,1162.672812573774,1094.568440901505,1009.7288177645912
0.2550122956988276,1163.208329663078,1094.8525594090866,1009.7531698068955
0.2556042391764746,1163.7434528085944,1095.1361691801378,1009.7772803777841
0.25619618265412164,1164.2781832114358,1095.419272164312,1009.8011518716537
0.2567881261317686,1164.8125220662869,1095.701870299826,1009.8247866591581
0.2573800696094156,1165.346470561453,1095.9839655135502,1009.8481870874443
0.25797201308706263,1165.8800298789106,1096.2655597210994,1009.8713554803853
0.25856395656470965,1166.4132011943532,1096.5466548269192,1009.8942941388108
0.25915590004235667,1166.9459856772405,1096.8272527243753,1009.9170053407358
0.25974784352000363,1167.4783844908454,1097.107355295839,1009.939491341587
0.26033978699765065,1168.0103987923,1097.386964412774,1009.9617543744262
0.26093173047529766,1168.5420297326432,1097.6660819358212,1009.9837966501731
0.2615236739529447,1169.0732784568652,1097.9447097148823,1010.0056203578235
0.2621156174305917,1169.6041461039536,1098.222849589204,1010.0272276646682
0.26270756090823866,1170.1346338069384,1098.5005033874602,1010.0486207165068
0.2632995043858857,1170.664742692936,1098.7776729278337,1010.0698016378617
0.2638914478635327,1171.194473883194,1099.0543600180968,1010.090772532189
0.2644833913411797,1171.7238284931345,1099.3305664556929,1010.111535482087
0.26507533481882667,1172.252807632397,1099.606294027814,1010.1320925495033
0.2656672782964737,1172.7814124048814,1099.881544511481,1010.1524457759396
0.2662592217741207,1173.3096439087913,1100.1563196736206,1010.1725971826543
0.2668511652517677,1173.8375032366744,1100.4306212711424,1010.192548770863
0.26744310872941474,1174.3649914754656,1100.704451051016,1010.2123025219382
0.2680350522070617,1174.8921097065268,1100.9778107503457,1010.2318603976049
0.2686269956847087,1175.418859005689,1101.250702096447,1010.2512243401359
0.26921893916235573,1175.9452404432918,1101.523126806919,1010.270396272545
0.26981088264000275,1176.4712550842244,1101.7950865897192,1010.2893780987772
0.27040282611764976,1176.9969039879636,1102.0665831432352,1010.3081717038988
0.2709947695952967,1177.522188208615,1102.3376181563585,1010.3267789542836
0.27158671307294374,1178.0471087949509,1102.6081933085543,1010.3452016977989
0.27217865655059076,1178.5716667904483,1102.8783102699329,1010.3634417639888
0.2727706000282378,1179.0958632333286,1103.14797070132,1010.381500964256
0.27336254350588474,1179.6196991565942,1103.4171762543263,1010.3993810920413
0.27395448698353175,1180.1431755880662,1103.6859285714152,1010.4170839230023
0.27454643046117877,1180.666293550422,1103.9542292859721,1010.4346112151892
0.2751383739388258,1181.1890540612317,1104.2220800223722,1010.4519647092197
0.2757303174164728,1181.7114581329943,1104.4894823960456,1010.4691461284519
0.27632226089411976,1182.2335067731742,1104.7564380135452,1010.4861571791553
0.2769142043717668,1182.755200984237,1105.0229484726117,1010.50299955068
0.2775061478494138,1183.2765417636847,1105.289015362239,1010.5196749156248
0.2780980913270608,1183.7975301040908,1105.5546402627383,1010.5361849300039
0.27869003480470783,1184.3181669931353,1105.8198247458013,1010.5525312334096
0.2792819782823548,1184.838453413639,1106.0845703745651,1010.5687154491771
0.2798739217600018,1185.3583903435972,1106.3488787036736,1010.5847391845447
0.2804658652376488,1185.8779787562153,1106.6127512793394,1010.6006040308131
0.28105780871529584,1186.3972196199395,1106.8761896394067,1010.6163115635044
0.2816497521929428,1186.9161138984928,1107.1391953134103,1010.6318633425177
0.2822416956705898,1187.4346625509058,1107.401769822638,1010.6472609122845
0.28283363914823684,1187.952866531551,1107.663914680189,1010.6625058019221
0.28342558262588385,1188.470726790174,1107.925631391034,1010.677599525385
0.28401752610353087,1188.988244271926,1108.1869214520727,1010.6925435816155
0.28460946958117783,1189.5054199173953,1108.4477863521947,1010.707339454693
0.28520141305882485,1190.022254662639,1108.7082275723337,1010.7219886139807
0.28579335653647187,1190.5387494392141,1108.9682465855274,1010.7364925142717
0.2863853000141189,1191.0549051742087,1109.227844856973,1010.7508525959339
0.2869772434917659,1191.570722790272,1109.4870238440833,1010.7650702850524
0.28756918696941286,1192.0862032056452,1109.7457849965433,1010.7791469935717
0.2881611304470599,1192.6013473341911,1110.004129756364,1010.7930841194354
0.2887530739247069,1193.1161560854248,1110.2620595579376,1010.8068830467255
0.2893450174023539,1193.6306303645422,1110.5195758280922,1010.8205451457994
0.28993696088000087,1194.1447710724499,1110.7766799861445,1010.8340717734266
0.2905289043576479,1194.6585791057942,1111.0333734439544,1010.8474642729227
0.2911208478352949,1195.1720553569896,1111.2896576059757,1010.8607239742835
0.2917127913129419,1195.685200714248,1111.5455338693105,1010.8738521943163
0.29230473479058894,1196.1980160616058,1111.8010036237592,1010.8868502367717
0.2928966782682359,1196.7105022789533,1112.056068251873,1010.899719392472
0.2934886217458829,1197.2226602420617,1112.3107291290048,1010.91246093944
0.29408056522352993,1197.7344908226103,1112.5649876233585,1010.9250761430262
0.29467250870117695,1198.245994888215,1112.8188450960404,1010.9375662560335
0.29526445217882397,1198.757173302454,1113.0723029011076,1010.9499325188424
0.2958563956564709,1199.2680269248958,1113.3253623856178,1010.9621761595341
0.29644833913411794,1199.7785566111252,1113.578024889678,1010.9742983940123
0.29704028261176496,1200.28876321277,1113.830291746492,1010.9863004261236
0.297632226089412,1200.798647577526,1114.0821642824098,1010.998183447778
0.29822416956705894,1201.308210549185,1114.3336438169729,1011.0099486390664
0.29881611304470596,1201.817452967659,1114.5847316629631,1011.0215971683778
0.29940805652235297,1202.3263756690058,1114.8354291264482,1011.0331301925161
0.3,1202.8349794854544,1115.0857375068283,1011.0445488568142
