Zeit_s;Kraft_N;Weg_mm;Längenänderung (fein)_mm;Längenänderung (grob)_mm;Querdehnung_%;Verlängerung_mm;Spannung_MPa;Dehnung_%;Position_mm;Weg_F_mm;Weg_G_mm;Weg_Q_mm;_Zahl;Spannungszunahmegesdchwindigkeit_Nmm/s;Kraft dickenbezogen_MPa;Dehnung Ringzugversuch 53504_%;Spannung Ringzugversuch 53504_MPa;Spannung breitenbezogen (ISO 12311)_MPa;Position(invers)_µm;Wahrer Querschnitt_mm²;Wahre Spannung_N/mm²;Arbeit_Nmm
44;18460,500;4,461564;0,624741;0,000000;0,000000;3,957229;370,960;9,893;4,684815;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55847,068787;0,000000;0,000000;0,000000
44;18460,500;4,467084;0,624821;0,000000;0,000000;3,962718;370,960;9,907;4,690335;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55852,588654;0,000000;0,000000;0,000000
44;18454,750;4,472456;0,624771;0,000000;0,000000;3,968060;370,845;9,920;4,695707;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55857,959747;0,000000;0,000000;0,000000
44;18447,250;4,477791;0,624733;0,000000;0,000000;3,973365;370,694;9,934;4,701042;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55863,296509;0,000000;0,000000;0,000000
44;18449,000;4,483179;0,624763;0,000000;0,000000;3,978723;370,729;9,947;4,706430;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55868,682861;0,000000;0,000000;0,000000
44;18445,250;4,488653;0,624813;0,000000;0,000000;3,984167;370,654;9,961;4,711904;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55874,156952;0,000000;0,000000;0,000000
44;18443,250;4,494016;0,624702;0,000000;0,000000;3,989500;370,614;9,974;4,717267;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55879,520416;0,000000;0,000000;0,000000
44;18437,500;4,499280;0,624763;0,000000;0,000000;3,994735;370,498;9,987;4,722531;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55884,784698;0,000000;0,000000;0,000000
44;18437,500;4,504823;0,624733;0,000000;0,000000;4,000246;370,498;10,001;4,728074;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55890,327454;0,000000;0,000000;0,000000
44;18437,500;4,510200;0,624702;0,000000;0,000000;4,005593;370,498;10,014;4,733450;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55895,702362;0,000000;0,000000;0,000000
44;18430,000;4,515512;0,624771;0,000000;0,000000;4,010876;370,347;10,028;4,738763;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55901,016235;0,000000;0,000000;0,000000
44;18428,000;4,520923;0,624722;0,000000;0,000000;4,016256;370,307;10,041;4,744174;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55906,425476;0,000000;0,000000;0,000000
44;18426,000;4,526381;0,624710;0,000000;0,000000;4,021684;370,267;10,055;4,749632;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55911,884308;0,000000;0,000000;0,000000
44;18420,250;4,531746;0,624660;0,000000;0,000000;4,027019;370,151;10,068;4,754997;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55917,251587;0,000000;0,000000;0,000000
44;18418,500;4,537024;0,624741;0,000000;0,000000;4,032268;370,116;10,081;4,760275;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55922,527313;0,000000;0,000000;0,000000
44;18416,500;4,542570;0,624683;0,000000;0,000000;4,037782;370,076;10,095;4,765821;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55928,073883;0,000000;0,000000;0,000000
44;18410,750;4,547934;0,624622;0,000000;0,000000;4,043117;369,961;10,108;4,771185;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55933,437347;0,000000;0,000000;0,000000
44;18407,000;4,553243;0,624790;0,000000;0,000000;4,048396;369,885;10,121;4,776494;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55938,747406;0,000000;0,000000;0,000000
44;18403,250;4,558683;0,624630;0,000000;0,000000;4,053806;369,810;10,135;4,781934;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55944,187164;0,000000;0,000000;0,000000
44;18405,000;4,564112;0,624603;0,000000;0,000000;4,059204;369,845;10,148;4,787363;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55949,615479;0,000000;0,000000;0,000000
44;18397,500;4,569472;0,624802;0,000000;0,000000;4,064534;369,694;10,162;4,792723;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55954,975128;0,000000;0,000000;0,000000
44;18391,750;4,574755;0,624733;0,000000;0,000000;4,069788;369,579;10,175;4,798006;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55960,258484;0,000000;0,000000;0,000000
44;18393,500;4,580282;0,624752;0,000000;0,000000;4,075284;369,614;10,189;4,803533;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55965,785980;0,000000;0,000000;0,000000
44;18389,750;4,585660;0,624710;0,000000;0,000000;4,080632;369,539;10,202;4,808911;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55971,164703;0,000000;0,000000;0,000000
44;18382,000;4,590952;0,624702;0,000000;0,000000;4,085895;369,383;10,215;4,814203;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55976,455688;0,000000;0,000000;0,000000
44;18382,000;4,596399;0,624660;0,000000;0,000000;4,091311;369,383;10,229;4,819650;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55981,903076;0,000000;0,000000;0,000000
44;18382,000;4,601828;0,624790;0,000000;0,000000;4,096710;369,383;10,242;4,825079;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55987,331390;0,000000;0,000000;0,000000
44;18370,500;4,607200;0,624691;0,000000;0,000000;4,102051;369,152;10,255;4,830451;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55992,702484;0,000000;0,000000;0,000000
44;18364,750;4,612483;0,624691;0,000000;0,000000;4,107305;369,036;10,269;4,835733;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-55997,985840;0,000000;0,000000;0,000000
44;18368,750;4,618000;0,624763;0,000000;0,000000;4,112792;369,117;10,282;4,841251;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56003,505707;0,000000;0,000000;0,000000
44;18359,000;4,623377;0,624630;0,000000;0,000000;4,118138;368,921;10,296;4,846628;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56008,880615;0,000000;0,000000;0,000000
44;18351,500;4,628660;0,624702;0,000000;0,000000;4,123392;368,770;10,309;4,851911;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56014,163971;0,000000;0,000000;0,000000
44;18355,250;4,634143;0,624783;0,000000;0,000000;4,128845;368,845;10,322;4,857394;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56019,649506;0,000000;0,000000;0,000000
44;18351,500;4,639572;0,624710;0,000000;0,000000;4,134243;368,770;10,336;4,862823;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56025,077820;0,000000;0,000000;0,000000
44;18341,750;4,644921;0,624653;0,000000;0,000000;4,139562;368,574;10,349;4,868172;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56030,426025;0,000000;0,000000;0,000000
44;18338,000;4,650229;0,624863;0,000000;0,000000;4,144841;368,499;10,362;4,873480;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56035,732269;0,000000;0,000000;0,000000
44;18338,000;4,655758;0,624710;0,000000;0,000000;4,150339;368,499;10,376;4,879009;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56041,263580;0,000000;0,000000;0,000000
44;18332,250;4,661128;0,624763;0,000000;0,000000;4,155678;368,383;10,390;4,884378;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56046,630859;0,000000;0,000000;0,000000
44;18324,500;4,666390;0,624863;0,000000;0,000000;4,160911;368,227;10,403;4,889641;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56051,895142;0,000000;0,000000;0,000000
44;18322,750;4,671898;0,624790;0,000000;0,000000;4,166389;368,192;10,416;4,895149;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56057,403564;0,000000;0,000000;0,000000
44;18318,750;4,677295;0,624763;0,000000;0,000000;4,171756;368,112;10,430;4,900546;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56062,801361;0,000000;0,000000;0,000000
44;18313,000;4,682633;0,624901;0,000000;0,000000;4,177064;367,996;10,443;4,905884;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56068,138123;0,000000;0,000000;0,000000
45;18309,250;4,687962;0,624912;0,000000;0,000000;4,182363;367,921;10,456;4,911212;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56073,467255;0,000000;0,000000;0,000000
45;18305,500;4,693470;0,624870;0,000000;0,000000;4,187840;367,846;10,470;4,916721;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56078,975677;0,000000;0,000000;0,000000
45;18301,500;4,698840;0,625122;0,000000;0,000000;4,193180;367,765;10,483;4,922091;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56084,342957;0,000000;0,000000;0,000000
45;18294,000;4,704113;0,624882;0,000000;0,000000;4,198424;367,614;10,496;4,927364;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56089,618683;0,000000;0,000000;0,000000
45;18295,750;4,709627;0,624863;0,000000;0,000000;4,203907;367,650;10,510;4,932878;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56095,130920;0,000000;0,000000;0,000000
45;18286,250;4,715012;0,624950;0,000000;0,000000;4,209262;367,459;10,523;4,938263;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56100,517273;0,000000;0,000000;0,000000
45;18278,500;4,720338;0,624870;0,000000;0,000000;4,214559;367,303;10,537;4,943589;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56105,842590;0,000000;0,000000;0,000000
45;18276,750;4,725712;0,624893;0,000000;0,000000;4,219903;367,268;10,550;4,948963;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56111,217499;0,000000;0,000000;0,000000
45;18271,000;4,731196;0,625072;0,000000;0,000000;4,225356;367,152;10,564;4,954447;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56116,699219;0,000000;0,000000;0,000000
45;18265,250;4,736554;0,625042;0,000000;0,000000;4,230683;367,037;10,577;4,959805;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56122,058868;0,000000;0,000000;0,000000
45;18259,500;4,741825;0,624931;0,000000;0,000000;4,235925;366,921;10,590;4,965076;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56127,330780;0,000000;0,000000;0,000000
45;18255,500;4,747368;0,625103;0,000000;0,000000;4,241438;366,841;10,604;4,970619;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56132,873535;0,000000;0,000000;0,000000
45;18251,750;4,752747;0,625080;0,000000;0,000000;4,246786;366,765;10,617;4,975997;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56138,252258;0,000000;0,000000;0,000000
45;18240,250;4,758069;0,625072;0,000000;0,000000;4,252078;366,534;10,631;4,981319;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56143,573761;0,000000;0,000000;0,000000
45;18242,250;4,763461;0,625072;0,000000;0,000000;4,257440;366,575;10,644;4,986712;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56148,963928;0,000000;0,000000;0,000000
45;18234,500;4,768942;0,625111;0,000000;0,000000;4,262891;366,419;10,658;4,992193;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56154,445648;0,000000;0,000000;0,000000
45;18230,750;4,774311;0,624981;0,000000;0,000000;4,268230;366,343;10,671;4,997562;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56159,816742;0,000000;0,000000;0,000000
45;18221,000;4,779581;0,624981;0,000000;0,000000;4,273470;366,148;10,684;5,002831;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56165,084839;0,000000;0,000000;0,000000
45;18219,250;4,785099;0,624962;0,000000;0,000000;4,278957;366,112;10,698;5,008349;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56170,604706;0,000000;0,000000;0,000000
45;18213,500;4,790459;0,624962;0,000000;0,000000;4,284287;365,997;10,711;5,013710;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56175,964355;0,000000;0,000000;0,000000
45;18207,750;4,795792;0,624992;0,000000;0,000000;4,289591;365,881;10,724;5,019042;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56181,297302;0,000000;0,000000;0,000000
45;18202,000;4,801205;0,625153;0,000000;0,000000;4,294974;365,766;10,738;5,024456;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56186,710358;0,000000;0,000000;0,000000
45;18198,000;4,806631;0,624844;0,000000;0,000000;4,300370;365,685;10,751;5,029882;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56192,134857;0,000000;0,000000;0,000000
45;18188,500;4,812007;0,625031;0,000000;0,000000;4,305716;365,494;10,765;5,035258;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56197,513580;0,000000;0,000000;0,000000
45;18182,750;4,817295;0,624962;0,000000;0,000000;4,310974;365,379;10,778;5,040546;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56202,800751;0,000000;0,000000;0,000000
45;18182,750;4,822817;0,625134;0,000000;0,000000;4,316466;365,379;10,792;5,046068;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56208,320618;0,000000;0,000000;0,000000
45;18173,250;4,828198;0,625141;0,000000;0,000000;4,321816;365,188;10,805;5,051449;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56213,703156;0,000000;0,000000;0,000000
45;18167,500;4,833510;0,625011;0,000000;0,000000;4,327099;365,072;10,818;5,056761;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56219,013214;0,000000;0,000000;0,000000
45;18163,500;4,838939;0,624893;0,000000;0,000000;4,332497;364,992;10,832;5,062190;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56224,445343;0,000000;0,000000;0,000000
45;18161,750;4,844370;0,625023;0,000000;0,000000;4,337898;364,957;10,845;5,067621;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56229,873657;0,000000;0,000000;0,000000
45;18148,250;4,849740;0,625092;0,000000;0,000000;4,343238;364,686;10,858;5,072991;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56235,244751;0,000000;0,000000;0,000000
45;18142,500;4,855023;0,625011;0,000000;0,000000;4,348491;364,570;10,872;5,078274;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56240,528107;0,000000;0,000000;0,000000
45;18138,750;4,860557;0,625092;0,000000;0,000000;4,353994;364,495;10,885;5,083807;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56246,059418;0,000000;0,000000;0,000000
45;18131,000;4,865928;0,624912;0,000000;0,000000;4,359336;364,339;10,899;5,089179;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56251,434326;0,000000;0,000000;0,000000
45;18121,500;4,871218;0,624722;0,000000;0,000000;4,364596;364,148;10,912;5,094469;40,623;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56256,721497;0,000000;0,000000;0,000000
45;18121,500;4,876688;0,625031;0,000000;0,000000;4,370035;364,148;10,925;5,099939;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56262,191772;0,000000;0,000000;0,000000
45;18111,750;4,882119;0,625134;0,000000;0,000000;4,375436;363,952;10,939;5,105370;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56267,623901;0,000000;0,000000;0,000000
45;18104,250;4,887477;0,625011;0,000000;0,000000;4,380764;363,801;10,952;5,110728;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56272,979736;0,000000;0,000000;0,000000
45;18100,250;4,892778;0,625202;0,000000;0,000000;4,386036;363,721;10,965;5,116029;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56278,282166;0,000000;0,000000;0,000000
45;18096,500;4,898301;0,625160;0,000000;0,000000;4,391527;363,646;10,979;5,121552;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56283,805847;0,000000;0,000000;0,000000
45;18085,000;4,903668;0,625000;0,000000;0,000000;4,396865;363,415;10,993;5,126919;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56289,173126;0,000000;0,000000;0,000000
45;18077,250;4,908953;0,625271;0,000000;0,000000;4,402120;363,259;11,006;5,132204;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56294,456482;0,000000;0,000000;0,000000
45;18073,500;4,914434;0,625141;0,000000;0,000000;4,407571;363,184;11,019;5,137685;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56299,938202;0,000000;0,000000;0,000000
45;18069,750;4,919838;0,625122;0,000000;0,000000;4,412945;363,108;11,033;5,143089;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56305,343628;0,000000;0,000000;0,000000
45;18058,250;4,925173;0,625191;0,000000;0,000000;4,418250;362,877;11,046;5,148424;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56310,676575;0,000000;0,000000;0,000000
45;18052,500;4,930509;0,625111;0,000000;0,000000;4,423556;362,762;11,059;5,153759;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56316,013336;0,000000;0,000000;0,000000
45;18046,750;4,936017;0,625172;0,000000;0,000000;4,429033;362,646;11,073;5,159268;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56321,521759;0,000000;0,000000;0,000000
45;18042,750;4,941393;0,625160;0,000000;0,000000;4,434380;362,566;11,086;5,164644;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56326,896667;0,000000;0,000000;0,000000
45;18031,250;4,946656;0,625301;0,000000;0,000000;4,439613;362,335;11,099;5,169907;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56332,160950;0,000000;0,000000;0,000000
45;18023,750;4,952173;0,625061;0,000000;0,000000;4,445099;362,184;11,113;5,175424;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56337,677002;0,000000;0,000000;0,000000
46;18019,750;4,957568;0,625153;0,000000;0,000000;4,450464;362,103;11,127;5,180819;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56343,070984;0,000000;0,000000;0,000000
46;18012,250;4,962903;0,625202;0,000000;0,000000;4,455770;361,953;11,140;5,186154;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56348,407745;0,000000;0,000000;0,000000
46;18000,750;4,968236;0,625134;0,000000;0,000000;4,461073;361,722;11,153;5,191487;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56353,740692;0,000000;0,000000;0,000000
46;18000,750;4,973742;0,625282;0,000000;0,000000;4,466548;361,722;11,167;5,196993;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56359,245300;0,000000;0,000000;0,000000
46;17989,250;4,979110;0,625134;0,000000;0,000000;4,471886;361,491;11,180;5,202361;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56364,612579;0,000000;0,000000;0,000000
46;17981,500;4,984384;0,625080;0,000000;0,000000;4,477130;361,335;11,193;5,207634;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56369,888306;0,000000;0,000000;0,000000
46;17973,750;4,989913;0,625221;0,000000;0,000000;4,482628;361,179;11,207;5,213164;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56375,415802;0,000000;0,000000;0,000000
46;17970,000;4,995303;0,625061;0,000000;0,000000;4,487988;361,104;11,220;5,218554;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56380,805969;0,000000;0,000000;0,000000
46;17958,500;5,000638;0,625202;0,000000;0,000000;4,493294;360,873;11,234;5,223889;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56386,142731;0,000000;0,000000;0,000000
46;17952,750;5,006003;0,625080;0,000000;0,000000;4,498629;360,757;11,247;5,229254;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56391,506195;0,000000;0,000000;0,000000
46;17945,000;5,011473;0,625263;0,000000;0,000000;4,504068;360,601;11,261;5,234724;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56396,976471;0,000000;0,000000;0,000000
46;17941,250;5,016831;0,625111;0,000000;0,000000;4,509396;360,526;11,274;5,240082;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56402,336121;0,000000;0,000000;0,000000
46;17929,750;5,022116;0,625134;0,000000;0,000000;4,514652;360,295;11,287;5,245367;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56407,619476;0,000000;0,000000;0,000000
46;17924,000;5,027643;0,625233;0,000000;0,000000;4,520148;360,179;11,301;5,250894;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56413,146973;0,000000;0,000000;0,000000
46;17914,500;5,033010;0,625153;0,000000;0,000000;4,525485;359,988;11,314;5,256261;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56418,514252;0,000000;0,000000;0,000000
46;17906,750;5,038350;0,625271;0,000000;0,000000;4,530795;359,833;11,327;5,261601;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56423,854828;0,000000;0,000000;0,000000
46;17899,000;5,043754;0,625153;0,000000;0,000000;4,536169;359,677;11,341;5,267004;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56429,256439;0,000000;0,000000;0,000000
46;17891,500;5,049214;0,625160;0,000000;0,000000;4,541599;359,526;11,354;5,272465;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56434,719086;0,000000;0,000000;0,000000
46;17881,750;5,054580;0,625153;0,000000;0,000000;4,546934;359,330;11,368;5,277831;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56440,082550;0,000000;0,000000;0,000000
46;17876,000;5,059842;0,625313;0,000000;0,000000;4,552167;359,215;11,381;5,283093;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56445,346832;0,000000;0,000000;0,000000
46;17868,500;5,065355;0,625263;0,000000;0,000000;4,557649;359,064;11,394;5,288606;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56450,859070;0,000000;0,000000;0,000000
46;17860,750;5,070745;0,625240;0,000000;0,000000;4,563009;358,908;11,408;5,293996;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56456,249237;0,000000;0,000000;0,000000
46;17847,250;5,076062;0,625191;0,000000;0,000000;4,568297;358,637;11,421;5,299313;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56461,566925;0,000000;0,000000;0,000000
46;17847,250;5,081470;0,625172;0,000000;0,000000;4,573675;358,637;11,435;5,304721;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56466,976166;0,000000;0,000000;0,000000
46;17839,750;5,086917;0,625122;0,000000;0,000000;4,579091;358,486;11,448;5,310168;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56472,423553;0,000000;0,000000;0,000000
46;17826,250;5,092282;0,625233;0,000000;0,000000;4,584426;358,215;11,461;5,315533;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56477,787018;0,000000;0,000000;0,000000
46;17818,500;5,097570;0,625160;0,000000;0,000000;4,589684;358,059;11,475;5,320821;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56483,074188;0,000000;0,000000;0,000000
46;17811,000;5,103122;0,625240;0,000000;0,000000;4,595205;357,909;11,488;5,326373;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56488,624573;0,000000;0,000000;0,000000
46;17803,250;5,108512;0,625191;0,000000;0,000000;4,600565;357,753;11,502;5,331763;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56494,014740;0,000000;0,000000;0,000000
46;17793,750;5,113790;0,625122;0,000000;0,000000;4,605814;357,562;11,515;5,337041;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56499,294281;0,000000;0,000000;0,000000
46;17786,000;5,119248;0,625191;0,000000;0,000000;4,611242;357,406;11,528;5,342499;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56504,753113;0,000000;0,000000;0,000000
46;17780,250;5,124689;0,625221;0,000000;0,000000;4,616652;357,291;11,542;5,347939;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56510,192871;0,000000;0,000000;0,000000
46;17768,750;5,130029;0,625153;0,000000;0,000000;4,621962;357,060;11,555;5,353280;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56515,533447;0,000000;0,000000;0,000000
46;17757,250;5,135298;0,625153;0,000000;0,000000;4,627202;356,829;11,568;5,358549;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56520,801544;0,000000;0,000000;0,000000
46;17755,250;5,140840;0,625214;0,000000;0,000000;4,632713;356,788;11,582;5,364091;40,624;0,000000;0,000000;0;0,000000;0,000000;0,000000;0,000000;0,000000;-56526,344299;0,000000;0,000000;0,000000
